timestamp,hour,month,temperature_c,wind_speed_ms,wind_direction_deg,irradiance_w_m2,cloud_fraction,pressure_hpa,load_kw,solar_kw,wind_kw,hour_sin,hour_cos,month_sin,month_cos
2020-08-20 13:00:00,13,8,21.425697954963255,2.9828545695052067,16.94134653552319,481.2859737200435,0.49019607843137253,1007.9117095588235,251.42941263953443,45.92124959180474,0.0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388
2020-08-20 14:00:00,14,8,21.915862319048756,2.900309862340709,29.647259860400876,421.61567156862753,0.20784313725490194,1007.4729684436275,255.0652115932112,40.4596982872852,0.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
2020-08-20 15:00:00,15,8,21.597475897097127,2.8178716701327584,32.47311177513033,332.9239863834424,0.2784313725490196,1007.1378060661764,249.09348108411407,32.36003163471787,0.0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388
2020-08-20 16:00:00,16,8,21.57136015050554,3.0486366127590263,36.7058758011013,220.64795520152484,0.24705882352941178,1007.0996240808823,249.15073832913774,21.758835467235173,0.11436442627836721,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
2020-08-20 17:00:00,17,8,20.72655795228252,2.6395274866372347,46.58913949249751,151.2706107026147,0.30196078431372547,1006.8878915441176,236.81811341430603,15.09960457482638,0.0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2020-08-20 18:00:00,18,8,19.764325310202253,1.8879783764189364,50.823724961512966,11.115623774509805,0.6823529411764706,1006.7736124387255,235.09679903636635,1.133297029825281,0.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2020-08-20 19:00:00,19,8,19.12442303825827,1.7740831564070985,35.29443885372408,0.0,0.8823529411764706,1006.7394301470589,221.51663688685795,0.0,0.0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2020-08-20 20:00:00,20,8,18.405629954618576,1.8569177373504155,16.942360465738044,0.0,0.9803921568627451,1006.6162242647058,223.17012924583892,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2020-08-20 21:00:00,21,8,18.254508822572006,1.1289148319823048,83.29604181732398,0.014670751633986786,0.9882352941176471,1006.2100395220588,209.0045873620836,0.0,0.0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388
2020-08-20 22:00:00,22,8,16.83515445484835,1.2764996047086064,200.47096999535685,0.0,0.9607843137254902,1006.5074862132352,193.71650673365244,0.0,0.0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388
2020-08-20 23:00:00,23,8,16.387421731387917,1.6761238828958833,156.70576048804557,0.0,0.9921568627450981,1006.6364883578432,187.731173009907,0.0,0.0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388
2020-08-21 00:00:00,0,8,15.0516649433211,1.4855312379574694,156.70578429444748,0.0,0.9921568627450981,1006.6323180147058,182.03700438690944,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2020-08-21 01:00:00,1,8,15.267547966452241,1.5597270958892562,136.94105278691163,0.0,0.9882352941176471,1006.7473584558824,185.89062803369697,0.0,0.0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388
2020-08-21 02:00:00,2,8,15.173795094209595,1.5624837241697072,144.00163202537223,0.0,0.12156862745098039,1006.4709696691176,187.8285249459227,0.0,0.0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388
2020-08-21 03:00:00,3,8,15.059725772633271,2.428006292882321,159.52993859462714,0.9904433551198257,0.0,1006.1904172794118,178.32745751363998,0.10297018470911201,0.0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388
2020-08-21 04:00:00,4,8,15.03744578642005,2.286238340380163,162.3524098922179,50.36326579520697,0.01568627450980392,1006.1398186274511,187.44847707591137,5.205319554094288,0.0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2020-08-21 05:00:00,5,8,15.393786381740199,2.565929285113645,165.1760616949376,146.36704248366013,0.06666666666666667,1006.0850989583334,189.955532946415,14.93132609000672,0.0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388
2020-08-21 06:00:00,6,8,15.489295031977633,2.7677896964199404,169.412374694051,257.3532452512255,0.0,1005.2852291666667,214.8109386949405,25.886485179864835,0.0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388
2020-08-21 07:00:00,7,8,17.114506261488998,1.7023936384900784,190.5877433407723,368.5568070363562,0.0,1005.2144705882353,226.76562441672965,36.320255161143514,0.0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2020-08-21 08:00:00,8,8,18.21989494772521,1.009863327147768,217.4125201988874,461.1526035539216,0.054901960784313725,1005.0946553308823,235.78142234783948,44.707654047225404,0.0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2020-08-21 09:00:00,9,8,19.69775139303772,1.337044771015644,359.9957275390625,528.1889119689541,0.0,1004.5042708333333,239.79004087436607,50.451832681888696,0.0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388
2020-08-21 10:00:00,10,8,20.322773174211136,1.7760861766323741,347.29398351320447,519.3495317265797,0.7725490196078432,1003.6616197916666,244.18829252231149,49.53505019605123,0.0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388
